#WFCAM_K
#photon
#WFCAM from http://svo2.cab.inta-csic.es/svo/theory/fps3/index.php?mode=browse&gname=UKIRT&gname2=WFCAM
23090.000000 0.790244
23100.000000 0.787238
23110.000000 0.784283
23120.000000 0.781175
23130.000000 0.778136
23140.000000 0.775044
23150.000000 0.772162
23160.000000 0.769178
23170.000000 0.766180
23180.000000 0.763452
23190.000000 0.760516
23200.000000 0.757757
23210.000000 0.755227
23220.000000 0.752689
23230.000000 0.750234
23240.000000 0.747959
23250.000000 0.745852
23260.000000 0.743679
23270.000000 0.741963
23280.000000 0.740249
23290.000000 0.738695
23300.000000 0.737370
23310.000000 0.736163
23320.000000 0.735204
23330.000000 0.734420
23340.000000 0.733886
23350.000000 0.733512
23360.000000 0.733392
23370.000000 0.733467
23380.000000 0.733741
23390.000000 0.734239
23400.000000 0.735019
23410.000000 0.735958
23420.000000 0.737206
23430.000000 0.738607
23440.000000 0.740215
23450.000000 0.742147
23460.000000 0.744135
23470.000000 0.746433
23480.000000 0.748884
23490.000000 0.751530
23500.000000 0.754392
23510.000000 0.757408
23520.000000 0.760561
23530.000000 0.763735
23540.000000 0.767081
23550.000000 0.770520
23560.000000 0.773875
23570.000000 0.777484
23580.000000 0.780928
23590.000000 0.784240
23600.000000 0.787552
23610.000000 0.790747
23620.000000 0.793719
23630.000000 0.796496
23640.000000 0.799012
23650.000000 0.800996
23660.000000 0.802687
23670.000000 0.803965
23680.000000 0.804690
23690.000000 0.804864
23700.000000 0.804480
23710.000000 0.803315
23720.000000 0.801465
23730.000000 0.798801
23740.000000 0.795222
23750.000000 0.791041
23760.000000 0.785565
23770.000000 0.779425
23780.000000 0.772367
23790.000000 0.764392
23800.000000 0.755411
23810.000000 0.745613
23820.000000 0.734839
23830.000000 0.722722
23840.000000 0.710586
23850.000000 0.697276
23860.000000 0.683359
23870.000000 0.669099
23880.000000 0.653603
23890.000000 0.637878
23900.000000 0.621408
23910.000000 0.605383
23920.000000 0.588647
23930.000000 0.571504
23940.000000 0.554906
23950.000000 0.537133
23960.000000 0.519845
23970.000000 0.502914
23980.000000 0.486054
23990.000000 0.469100
24000.000000 0.452594
24010.000000 0.436126
24020.000000 0.419449
24030.000000 0.404053
24040.000000 0.388487
24050.000000 0.373294
24060.000000 0.358754
24070.000000 0.343901
24080.000000 0.329822
24090.000000 0.315903
24100.000000 0.302970
24110.000000 0.290187
24120.000000 0.277686
24130.000000 0.266020
24140.000000 0.253930
24150.000000 0.242629
24160.000000 0.231708
24170.000000 0.221243
24180.000000 0.210965
24190.000000 0.201249
24200.000000 0.191700
24210.000000 0.182339
24220.000000 0.173866
24230.000000 0.165444
24240.000000 0.157422
24250.000000 0.149799
24260.000000 0.142130
24270.000000 0.134869
24280.000000 0.127903
24290.000000 0.121465
24300.000000 0.115223
24310.000000 0.109196
24320.000000 0.103577
24330.000000 0.097816
24340.000000 0.092482
24350.000000 0.087400
24360.000000 0.082552
24370.000000 0.077938
24380.000000 0.073587
24390.000000 0.069368
24400.000000 0.065396
24410.000000 0.061881
24420.000000 0.058381
24430.000000 0.055003
24440.000000 0.051907
24450.000000 0.048847
24460.000000 0.045925
24470.000000 0.043231
24480.000000 0.040731
24490.000000 0.038292
24500.000000 0.036004
24510.000000 0.033913
24520.000000 0.031853
24530.000000 0.029928
24540.000000 0.028176
24550.000000 0.026483
24560.000000 0.024938
